423,19,KNZ,06879650,20071107,PREC,0.00,G
423,19,KNZ,06879650,20071107,DSCH,0.00,G
423,19,KNZ,06879650,20071108,PREC,0.00,G
423,19,KNZ,06879650,20071108,DSCH,0.00,G
423,19,KNZ,06879650,20071109,PREC,0.00,G
423,19,KNZ,06879650,20071109,DSCH,0.00,G
423,19,KNZ,06879650,20071110,PREC,0.00,G
423,19,KNZ,06879650,20071110,DSCH,0.00,G
423,19,KNZ,06879650,20071111,PREC,0.00,G
423,19,KNZ,06879650,20071111,DSCH,0.00,G
423,19,KNZ,06879650,20071112,PREC,0.00,G
423,19,KNZ,06879650,20071112,DSCH,0.00,G
423,19,KNZ,06879650,20071113,PREC,0.00,G
423,19,KNZ,06879650,20071113,DSCH,0.00,G
423,19,KNZ,06879650,20071114,PREC,0.00,G
423,19,KNZ,06879650,20071114,DSCH,0.00,G
423,19,KNZ,06879650,20071115,PREC,0.00,G
423,19,KNZ,06879650,20071115,DSCH,0.00,G
423,19,KNZ,06879650,20071116,PREC,0.00,G
423,19,KNZ,06879650,20071116,DSCH,0.00,G
423,19,KNZ,06879650,20071117,PREC,0.00,G
423,19,KNZ,06879650,20071117,DSCH,0.00,G
423,19,KNZ,06879650,20071118,PREC,0.00,G
423,19,KNZ,06879650,20071118,DSCH,0.00,G
423,19,KNZ,06879650,20071119,PREC,0.00,G
423,19,KNZ,06879650,20071119,DSCH,0.00,G
423,19,KNZ,06879650,20071120,PREC,0.00,G
423,19,KNZ,06879650,20071120,DSCH,0.00,G
423,19,KNZ,06879650,20071121,PREC,0.00,G
423,19,KNZ,06879650,20071121,DSCH,0.00,G
423,19,KNZ,06879650,20071122,PREC,0.00,G
423,19,KNZ,06879650,20071122,DSCH,0.00,G
423,19,KNZ,06879650,20071123,PREC,0.00,G
423,19,KNZ,06879650,20071123,DSCH,0.00,G
423,19,KNZ,06879650,20071124,PREC,0.00,G
423,19,KNZ,06879650,20071124,DSCH,0.00,G
423,19,KNZ,06879650,20071125,PREC,0.00,G
423,19,KNZ,06879650,20071125,DSCH,0.00,G
423,19,KNZ,06879650,20071126,PREC,0.00,G
423,19,KNZ,06879650,20071126,DSCH,0.00,G
423,19,KNZ,06879650,20071127,PREC,0.00,G
423,19,KNZ,06879650,20071127,DSCH,0.00,G
423,19,KNZ,06879650,20071128,PREC,0.00,G
423,19,KNZ,06879650,20071128,DSCH,0.00,G
423,19,KNZ,06879650,20071129,PREC,0.00,G
423,19,KNZ,06879650,20071129,DSCH,0.00,G
423,19,KNZ,06879650,20071130,PREC,0.00,G
423,19,KNZ,06879650,20071130,DSCH,0.00,G
423,19,KNZ,06879650,20071201,PREC,2.03,G
423,19,KNZ,06879650,20071201,DSCH,0.00,G
423,19,KNZ,06879650,20071202,PREC,0.00,G
423,19,KNZ,06879650,20071202,DSCH,0.00,G
423,19,KNZ,06879650,20071203,PREC,0.00,G
423,19,KNZ,06879650,20071203,DSCH,0.00,G
423,19,KNZ,06879650,20071204,PREC,0.00,G
423,19,KNZ,06879650,20071204,DSCH,0.00,G
423,19,KNZ,06879650,20071205,PREC,,M
423,19,KNZ,06879650,20071205,DSCH,0.00,G
423,19,KNZ,06879650,20071206,PREC,0.00,G
423,19,KNZ,06879650,20071206,DSCH,0.00,G
423,19,KNZ,06879650,20071207,PREC,0.00,G
423,19,KNZ,06879650,20071207,DSCH,0.00,G
423,19,KNZ,06879650,20071208,PREC,0.00,G
423,19,KNZ,06879650,20071208,DSCH,0.00,G
423,19,KNZ,06879650,20071209,PREC,0.00,G
423,19,KNZ,06879650,20071209,DSCH,0.00,G
423,19,KNZ,06879650,20071210,PREC,24.13,G
423,19,KNZ,06879650,20071210,DSCH,0.00,G
423,19,KNZ,06879650,20071211,PREC,41.15,G
423,19,KNZ,06879650,20071211,DSCH,0.00,G
423,19,KNZ,06879650,20071212,PREC,0.00,G
423,19,KNZ,06879650,20071212,DSCH,0.00,G
423,19,KNZ,06879650,20071213,PREC,1.02,G
423,19,KNZ,06879650,20071213,DSCH,0.00,G
423,19,KNZ,06879650,20071214,PREC,0.00,G
423,19,KNZ,06879650,20071214,DSCH,0.00,G
423,19,KNZ,06879650,20071215,PREC,0.00,G
423,19,KNZ,06879650,20071215,DSCH,0.00,G
423,19,KNZ,06879650,20071216,PREC,0.00,G
423,19,KNZ,06879650,20071216,DSCH,0.00,G
423,19,KNZ,06879650,20071217,PREC,0.00,G
423,19,KNZ,06879650,20071217,DSCH,0.00,G
423,19,KNZ,06879650,20071218,PREC,0.00,G
423,19,KNZ,06879650,20071218,DSCH,0.00,G
423,19,KNZ,06879650,20071219,PREC,0.00,G
423,19,KNZ,06879650,20071219,DSCH,0.00,G
423,19,KNZ,06879650,20071220,PREC,0.00,G
423,19,KNZ,06879650,20071220,DSCH,0.00,G
423,19,KNZ,06879650,20071221,PREC,0.00,G
423,19,KNZ,06879650,20071221,DSCH,0.00,G
423,19,KNZ,06879650,20071222,PREC,0.00,G
423,19,KNZ,06879650,20071222,DSCH,0.00,G
423,19,KNZ,06879650,20071223,PREC,0.00,G
423,19,KNZ,06879650,20071223,DSCH,0.00,G
423,19,KNZ,06879650,20071224,PREC,0.00,G
423,19,KNZ,06879650,20071224,DSCH,0.00,G
423,19,KNZ,06879650,20071225,PREC,0.00,G
423,19,KNZ,06879650,20071225,DSCH,0.00,G
423,19,KNZ,06879650,20071226,PREC,0.00,G
423,19,KNZ,06879650,20071226,DSCH,0.00,G
423,19,KNZ,06879650,20071227,PREC,0.00,G
423,19,KNZ,06879650,20071227,DSCH,0.00,G
423,19,KNZ,06879650,20071228,PREC,0.51,G
423,19,KNZ,06879650,20071228,DSCH,0.00,G
423,19,KNZ,06879650,20071229,PREC,0.00,G
423,19,KNZ,06879650,20071229,DSCH,0.00,G
423,19,KNZ,06879650,20071230,PREC,0.00,G
423,19,KNZ,06879650,20071230,DSCH,0.00,G
423,19,KNZ,06879650,20071231,PREC,0.00,G
423,19,KNZ,06879650,20071231,DSCH,0.00,G
423,19,KNZ,06879650,20080101,PREC,0.00,G
423,19,KNZ,06879650,20080101,DSCH,0.00,G
423,19,KNZ,06879650,20080102,PREC,0.00,G
423,19,KNZ,06879650,20080102,DSCH,0.00,G
423,19,KNZ,06879650,20080103,PREC,0.00,G
423,19,KNZ,06879650,20080103,DSCH,0.00,G
423,19,KNZ,06879650,20080104,PREC,0.00,G
423,19,KNZ,06879650,20080104,DSCH,0.00,G
423,19,KNZ,06879650,20080105,PREC,0.00,G
423,19,KNZ,06879650,20080105,DSCH,0.00,G
423,19,KNZ,06879650,20080106,PREC,0.00,G
423,19,KNZ,06879650,20080106,DSCH,0.00,G
423,19,KNZ,06879650,20080107,PREC,0.00,G
423,19,KNZ,06879650,20080107,DSCH,0.00,G
423,19,KNZ,06879650,20080108,PREC,0.00,G
423,19,KNZ,06879650,20080108,DSCH,0.00,G
423,19,KNZ,06879650,20080109,PREC,0.00,G
423,19,KNZ,06879650,20080109,DSCH,0.00,G
423,19,KNZ,06879650,20080110,PREC,0.00,G
423,19,KNZ,06879650,20080110,DSCH,0.00,G
423,19,KNZ,06879650,20080111,PREC,0.00,G
423,19,KNZ,06879650,20080111,DSCH,0.00,G
423,19,KNZ,06879650,20080112,PREC,0.00,G
423,19,KNZ,06879650,20080112,DSCH,0.00,G
423,19,KNZ,06879650,20080113,PREC,0.00,G
423,19,KNZ,06879650,20080113,DSCH,0.00,G
423,19,KNZ,06879650,20080114,PREC,0.00,G
423,19,KNZ,06879650,20080114,DSCH,0.00,G
