333,41,SBC,11118500,20071031,DSCH,24.92,G
333,41,SBC,11118500,20071101,DSCH,24.35,G
333,41,SBC,11118500,20071102,DSCH,24.07,G
333,41,SBC,11118500,20071103,DSCH,21.24,G
333,41,SBC,11118500,20071104,DSCH,22.65,G
333,41,SBC,11118500,20071105,DSCH,24.07,G
333,41,SBC,11118500,20071106,DSCH,24.35,G
333,41,SBC,11118500,20071107,DSCH,23.79,G
333,41,SBC,11118500,20071108,DSCH,22.09,G
333,41,SBC,11118500,20071109,DSCH,20.67,G
333,41,SBC,11118500,20071110,DSCH,20.67,G
333,41,SBC,11118500,20071111,DSCH,20.67,G
333,41,SBC,11118500,20071112,DSCH,18.97,G
333,41,SBC,11118500,20071113,DSCH,17.56,G
333,41,SBC,11118500,20071114,DSCH,17.56,G
333,41,SBC,11118500,20071115,DSCH,28.32,G
333,41,SBC,11118500,20071116,DSCH,26.05,G
333,41,SBC,11118500,20071117,DSCH,20.67,G
333,41,SBC,11118500,20071118,DSCH,17.56,G
333,41,SBC,11118500,20071119,DSCH,17.27,G
333,41,SBC,11118500,20071120,DSCH,16.42,G
333,41,SBC,11118500,20071121,DSCH,15.57,G
333,41,SBC,11118500,20071122,DSCH,14.72,G
333,41,SBC,11118500,20071123,DSCH,15.29,G
333,41,SBC,11118500,20071124,DSCH,15.29,G
333,41,SBC,11118500,20071125,DSCH,13.03,G
333,41,SBC,11118500,20071126,DSCH,12.74,G
333,41,SBC,11118500,20071127,DSCH,12.46,G
333,41,SBC,11118500,20071128,DSCH,13.59,G
333,41,SBC,11118500,20071129,DSCH,14.72,G
333,41,SBC,11118500,20071130,DSCH,16.42,G
333,41,SBC,11118500,20071201,DSCH,16.71,G
333,41,SBC,11118500,20071202,DSCH,14.72,G
333,41,SBC,11118500,20071203,DSCH,14.72,G
333,41,SBC,11118500,20071204,DSCH,13.59,G
333,41,SBC,11118500,20071205,DSCH,13.59,G
333,41,SBC,11118500,20071206,DSCH,13.88,G
333,41,SBC,11118500,20071207,DSCH,16.99,G
333,41,SBC,11118500,20071208,DSCH,14.72,G
333,41,SBC,11118500,20071209,DSCH,12.18,G
333,41,SBC,11118500,20071210,DSCH,12.18,G
333,41,SBC,11118500,20071211,DSCH,12.18,G
333,41,SBC,11118500,20071212,DSCH,11.89,G
333,41,SBC,11118500,20071213,DSCH,11.04,G
333,41,SBC,11118500,20071214,DSCH,11.04,G
333,41,SBC,11118500,20071215,DSCH,11.04,G
333,41,SBC,11118500,20071216,DSCH,10.19,G
333,41,SBC,11118500,20071217,DSCH,8.78,G
333,41,SBC,11118500,20071218,DSCH,28.32,G
333,41,SBC,11118500,20071219,DSCH,33.98,G
333,41,SBC,11118500,20071220,DSCH,20.95,G
333,41,SBC,11118500,20071221,DSCH,18.69,G
333,41,SBC,11118500,20071222,DSCH,17.56,G
333,41,SBC,11118500,20071223,DSCH,16.99,G
333,41,SBC,11118500,20071224,DSCH,16.14,G
333,41,SBC,11118500,20071225,DSCH,16.14,G
333,41,SBC,11118500,20071226,DSCH,14.72,G
333,41,SBC,11118500,20071227,DSCH,14.72,G
333,41,SBC,11118500,20071228,DSCH,14.72,G
333,41,SBC,11118500,20071229,DSCH,14.72,G
333,41,SBC,11118500,20071230,DSCH,14.72,G
333,41,SBC,11118500,20071231,DSCH,14.44,G
333,41,SBC,11118500,20080101,DSCH,14.72,G
333,41,SBC,11118500,20080102,DSCH,14.44,G
333,41,SBC,11118500,20080103,DSCH,15.86,G
333,41,SBC,11118500,20080104,DSCH,36811.91,G
333,41,SBC,11118500,20080105,DSCH,36528.74,G
333,41,SBC,11118500,20080106,DSCH,906.14,G
333,41,SBC,11118500,20080107,DSCH,1783.96,G
333,41,SBC,11118500,20080108,DSCH,481.39,G
333,41,SBC,11118500,20080109,DSCH,266.18,G
333,41,SBC,11118500,20080110,DSCH,195.39,G
333,41,SBC,11118500,20080111,DSCH,161.41,G
333,41,SBC,11118500,20080112,DSCH,144.42,G
333,41,SBC,11118500,20080113,DSCH,133.09,G
333,41,SBC,11118500,20080114,DSCH,124.59,G
333,41,SBC,11118500,20080115,DSCH,124.59,G
333,41,SBC,11118500,20080116,DSCH,124.59,G
333,41,SBC,11118500,20080117,DSCH,124.59,G
333,41,SBC,11118500,20080118,DSCH,121.76,G
